"","country","city","lat","long","BC8000","BC7500","BC7000","BC6500","BC6000","BC5500","BC5000","BC4500","BC4000","BC3500","BC3000","BC2500","BC2000","BC1500","BC1000","BC500","AD0","AD100","AD200","AD300","AD400","AD500","AD600","AD700","AD800","AD900","AD1000","AD1050","AD1100","AD1150","AD1200","AD1250","AD1300","AD1350","AD1400","AD1450","AD1500","AD1525","AD1550","AD1575","AD1600","AD1625","AD1650","AD1675","AD1700","AD1725","AD1750","AD1775","AD1800","AD1825","AD1850","AD1875","AD1900","AD1925","AD1950","AD1975","AD2000","AD2010"
"967","Turkey","Çatalhöyük",37.66678,32.82781,0,0,0,7.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Turkey","Ephesus",37.9397,27.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","Turkey","Erzurum",39.9,41.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,31,54,163,367,0
"1307","Turkey","Karaman",37.18111,33.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"1330","Turkey","Khattushash",40.01969,34.6153,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","Turkey","Kutahia",39.42417,29.98333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,25,17,20,81.5,168,0
"1451","Turkey","Malatya",38.35377,38.30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,49,154,381,0
"1459","Turkey","Manisa",38.61767,27.42731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,29,35,82,214,0
"1465","Turkey","Marash",37.58333,36.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,26,35,136,332,0
"1495","Turkey","Miletus",37.5302,27.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1626","Turkey","Pergamum",39.13333,27.18333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1749","Turkey","Sardis",38.48833,28.04028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1791","Turkey","Sivas",39.74838,37.01737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,39,31,52,149,250,0
"1871","Turkey","Tarsus",36.91667,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,17,22,34,102,0,0
"1901","Turkey","Tokat",40.33372,36.55111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26.25,30,22,22,52.5,113,0
"1915","Turkey","Trebizond",41.00607,39.72224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,40,32.5,34,94,215,0
"1957","Turkey","Van",38.49417,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,7,13,70.5,284,0
"1946","Turkey/ Osroene/Rome/Byzantium","Sanliurfa",37.15,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,73.5,75,82.5,90,50,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,55,43,37,133,384,0
"580","Turkmenistan","Ashgabad",37.95004,58.38329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,142,272,543.571428571429,600
"857","Turkmenistan","Merv",37.70083,62.1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42.75,43.5,44.25,45,48,52.5,57,71.3333333333333,85.6666666666667,92.8333333333333,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,42.5,69.5,0,0
"305","Uganda","Kampala",0.31668,32.58331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,90,331.5,965,1150
"122","Ukraine","Kiyev (Kiev)",50.43338,30.51662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47.5,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26.5,30,33.125,50,118.5,278,463,800,1900,2602,2500
"203","Ukraine","Kharkov",50,36.25001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21.25,25,80.5,184,388,730,1600,1470,1600
"242","Ukraine","Donetsk (Stalino",48.00002,37.82997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,106,500,1900,1016,1400
"328","Ukraine","Dniepropetrovsk (Ekaterinoslav)",48.47999,35.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.125,12,35.5,128,200,450,1320,1064,1100
"352","Ukraine","Odessa",46.49003,30.70999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,90,157.5,426,400,600,1002,1029,1000
"465","Ukraine","Lviv (Lemberg) (Lvov) (Lwow)",49.835,24.02998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32.5,40,53.75,68,98.5,160,230,300,621,732,750
"718","Ukraine","Zaporizhizhiya",47.85375,35.15714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,330,748,814,800
"721","Ukraine","Kryvyy Rihyyy",47.90042,33.37775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,260,629,667,650
"739","Ukraine","Luhansk",48.90661,38.44336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,71,215,423,463,525
"759","Ukraine","Mariupol (Zhdanov)",47.11159,37.59538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,235,451,492,500
"778","Ukraine","Akkerman",46.18411,30.33256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,40,0,0,52,0
"880","Ukraine","Berdichev",49.90414,28.58608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,51,57.5,77,88,0
"948","Ukraine","Caffa",45.03333,35.36667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,55,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,45.5,71,74,0
"1035","Ukraine","Czernowitz",48.29119,25.9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,67,90,127.5,199,240,0
"1065","Ukraine","Dobrovody",48.76611,30.38972,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Ukraine","Elizavetgrad",48.5,32.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,66,65,113.5,211,253,0
"1170","Ukraine","Gorlovka",48.30695,38.03032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,341,392,0
"1267","Ukraine","Ismail",45.34298,28.84043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,37,36,75,84,0
"1300","Ukraine","Kamenets",48.68333,26.58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,31,37.5,71,100,0
"1327","Ukraine","Kerch",45.36035,36.46769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,22,29,51,101.5,145,157,0
"1331","Ukraine","Kherson",46.63742,32.61492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,57,127,299,328,0
"1356","Ukraine","Kolomea",48.51667,25.03333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23.25,34,42,0,0,61,0
"1365","Ukraine","Kremenchug",49.06667,33.41667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,65,57,88,171,234,0
"1478","Ukraine","Maydanets",48.81,30.70028,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549","Ukraine","Nezhin",51.03806,31.88611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,37,42.5,63,76,0
"1551","Ukraine","Nikolayev",46.96667,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,73,95,101,195.5,412,514,0
"1652","Ukraine","Poltava",49.58757,34.54851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,59,89,135.5,254,318,0
"1770","Ukraine","Sevastopol",44.6,33.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,130,259,341,0
"1786","Ukraine","Simferopol",44.95,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,60,86,166,275,343,0
"1822","Ukraine","Stanislau",48.92138,24.71029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.25,30,51,65.5,128,218,0
"1860","Ukraine","Talianki",48.80833,30.54833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869","Ukraine","Tarnopol",49.55,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,30,31,51,112,228,0
"2028","Ukraine","Zhitomir",50.25599,28.6595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,80,69,100,209,284,0
"835","Unired States, Georgie","Augusta",33.47,-81.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,71,91.75,200,0
"950","Unired States, IL","Cahokia",38.6539,-90.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Unired States, MA","Brockton",42.08333,-71.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,65,63,92,0,0
"1124","Unired States, MI","Flint",43.01,-83.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,13,124,163,176.5,125,0
"1074","Unired States, MN","Duluth",46.78694,-92.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,104,97,87,0
"943","Unired States, MT","Butte",46.00639,-112.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40.5,33,30,35,0
"981","Unired States, TN","Chattanooga",35.04583,-85.3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,30,89,131,144,156,0
"167","United Arab Emirates","Dubai",25.23001,55.27996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.5,1461.66666666667,2000
"581","United Arab Emirates","Abu Dhabi",24.4667,54.36658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.5,487.666666666667,600
"27","United Kingdom","London",51.50001,-0.11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,26.25,27.5,28.75,30,32.5,35,42.5,50,60,50,62,74,112,190,300,410,490,570,622.5,675,816.5,958,1335,2685,4241,6510,7742,8961,10500,8278,8278
"134","United Kingdom","Birmingham (West Midlands)",52.47499,-1.92001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.25,1.5,1.75,2,3.25,4.5,5.75,7,15.5,24,49,74,122,233,480,523,1700,2352,2396.5,2284,2284
"138","United Kingdom","Manchester",53.49999,-2.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,9.5,9,8.5,8,13,18,51,84,178,303,590,645,1725,2508,2700,2245,2245
"225","United Kingdom","Leeds-Bradford (West Yorkshire)",53.83002,-1.58003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,249,0,0,0,1509,1512,1499,1499
"295","United Kingdom","Glasgow",55.87442,-4.25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,5,6,7,8,9.25,10.5,11.75,13,18.5,24,50.5,77,173,345,635,776,1396,1400,1194.5,1200,1200
"386","United Kingdom","Newcastle upon Tyne",55,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,4,4.5,5,6.25,7.5,8.75,10,11,12,13,14,21.5,29,31.5,34,48,88,226.5,615,750,899,1360,880,880
"416","United Kingdom","Liverpool (Birkenhead)",53.41602,-2.91801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,1.5,1.75,2,3,4,5,6,14,22,51,80,170,376,650,704,1235,1301,1107.5,816,816
"516","United Kingdom","Nottingham",52.96997,-1.17003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.75,3.5,3.25,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,8.5,12,20.5,29,0,99,109.833333333333,237,265,563,650,640.666666666667,666
"538","United Kingdom","Sheffield",53.36669,-1.50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,2,0,0,0,0,0,3,3,3,3,3,7.5,12,21.5,31,54.1666666666667,135,292,406,534,692,674,627,641
"611","United Kingdom","Bristol",51.45001,-2.58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,4,3.5,3,7,11,10.5,10,10,10,10.5,11,11.5,12,14,16,18,20,33.5,47,55.5,64,105,137,200,329,387,522,635,446.714285714286,551
"763","United Kingdom","Aberdeen",57.15431,-2.0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,62,96.5,150,162.5,183,208,0,0
"780","United Kingdom","Aldershot",51.24843,-0.75565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,36,44,0,0
"864","United Kingdom","Barnsley",53.5537,-1.4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8333333333333,40,62.5,76,111.5,0,0
"865","United Kingdom","Barrow-in-Furness",54.1108,-3.2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,70,67,74,0,0
"869","United Kingdom","Bath",51.3758,-2.3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38.875,48.25,52,60,69,79,83,0,0
"871","United Kingdom","Bedford",52.1337,-0.4577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40.5,53,74.5,0,0
"876","United Kingdom","Belfast",54.59744,-5.93407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,37,48,103,191,340,415,444,362,0,0
"884","United Kingdom","Berwick",55.765,-2.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"901","United Kingdom","Blackburn",53.74858,-2.48753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,46,90,126,125,111,142,0,0
"902","United Kingdom","Blackpool",53.82127,-3.05545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,101,147,149,0,0
"906","United Kingdom","Bolton",53.57847,-2.42991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,46.5,168,178,167,261,0,0
"914","United Kingdom","Bournemouth",50.7195,-1.87592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,104.5,238,306.5,0,0
"915","United Kingdom","Bradford",53.79598,-1.7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28.1666666666667,104,170.5,291,323,292,460,0,0
"925","United Kingdom","Brighton",50.82253,-0.13716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,425,0,0
"939","United Kingdom","Burnley",53.789,-2.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,96,100.5,132,163,0,0
"941","United Kingdom","Bury",53.593,-2.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,31.5,46.5,57,56,59,181,0,0
"958","United Kingdom","Cambridge",52.20806,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,31.3333333333333,38,63,81,105,0,0
"962","United Kingdom","Cardiff",51.48158,-3.17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.875,25.25,61.5,169,238,244,279,0,0
"963","United Kingdom","Carlisle",54.891,-2.9439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,45,55,68,100,0,0
"980","United Kingdom","Chatham",51.37778,0.52666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15.875,30.25,46.5,37,43,42,62,0,0
